Tair,Rin,CO2air,Plant Density,day,hour,hour_order,timestep
14.7,0.0,489.0,90.0,1,22,46,563
14.7,0.0,486.0,90.0,1,23,47,564
14.7,0.0,489.999999,90.0,1,23,47,565
14.8,0.0,492.0,90.0,1,23,47,566
14.8,0.0,490.0,90.0,1,23,47,567
14.7,0.0,490.0,90.0,1,23,47,568
14.8,0.0,488.0,90.0,1,23,47,569
14.9,0.0,490.0,90.0,1,23,47,570
14.7,0.0,489.0,90.0,1,23,47,571
14.7,0.0,493.0,90.0,1,23,47,572
14.9,0.0,494.999999,90.0,1,23,47,573
14.8,0.0,490.000001,90.0,1,23,47,574
14.8,0.0,495.0,90.0,1,23,47,575
14.7,0.0,495.0,90.0,2,0,48,576
15.0,0.0,495.0,90.0,2,0,48,577
14.9,0.0,490.000001,90.0,2,0,48,578
14.9,0.0,490.0,90.0,2,0,48,579
15.1,0.0,490.0,90.0,2,0,48,580
15.1,0.0,490.0,90.0,2,0,48,581
15.2,0.0,495.0,90.0,2,0,48,582
15.2,0.0,494.0,90.0,2,0,48,583
15.3,0.0,493.0,90.0,2,0,48,584
15.4,0.0,496.0,90.0,2,0,48,585
15.4,0.0,495.0,90.0,2,0,48,586
15.5,0.0,494.0,90.0,2,0,48,587
15.3,0.0,492.0,90.0,2,1,49,588
15.8,0.0,492.0,90.0,2,1,49,589
15.7,0.0,493.0,90.0,2,1,49,590
15.8,0.0,490.0,90.0,2,1,49,591
15.8,0.0,492.0,90.0,2,1,49,592
15.9,0.0,495.0,90.0,2,1,49,593
16.0,0.0,492.0,90.0,2,1,49,594
16.0,0.0,492.0,90.0,2,1,49,595
16.2,0.0,495.0,90.0,2,1,49,596
16.2,0.0,498.0,90.0,2,1,49,597
16.5,0.0,490.0,90.0,2,1,49,598
16.5,0.0,490.0,90.0,2,1,49,599
16.6,0.0,492.0,90.0,2,2,50,600
16.8,0.0,490.0,90.0,2,2,50,601
16.8,0.0,495.0,90.0,2,2,50,602
16.9,0.0,495.0,90.0,2,2,50,603
16.9,0.0,493.0,90.0,2,2,50,604
16.9,0.0,493.0,90.0,2,2,50,605
16.9,0.0,492.0,90.0,2,2,50,606
16.8,0.0,494.0,90.0,2,2,50,607
17.0,0.0,492.0,90.0,2,2,50,608
17.1,0.0,490.0,90.0,2,2,50,609
17.0,0.0,492.0,90.0,2,2,50,610
17.1,0.0,490.0,90.0,2,2,50,611
17.1,0.0,493.0,90.0,2,3,51,612
17.2,0.0,492.0,90.0,2,3,51,613
17.1,0.0,494.0,90.0,2,3,51,614
17.1,0.0,496.0,90.0,2,3,51,615
17.1,0.0,492.0,90.0,2,3,51,616
17.0,0.0,496.0,90.0,2,3,51,617
17.1,0.0,492.0,90.0,2,3,51,618
16.9,0.0,490.0,90.0,2,3,51,619
17.0,0.0,496.0,90.0,2,3,51,620
16.9,0.0,494.0,90.0,2,3,51,621
16.9,0.0,493.0,90.0,2,3,51,622
17.0,0.0,497.999999,90.0,2,3,51,623
16.8,0.0,496.0,90.0,2,4,52,624
16.7,0.0,496.0,90.0,2,4,52,625
16.8,0.0,492.0,90.0,2,4,52,626
16.8,0.0,493.0,90.0,2,4,52,627
16.7,0.0,492.0,90.0,2,4,52,628
16.6,0.0,493.0,90.0,2,4,52,629
16.5,0.0,488.0,90.0,2,4,52,630
16.5,0.0,486.0,90.0,2,4,52,631
16.3,0.0,489.999999,90.0,2,4,52,632
16.3,0.0,493.0,90.0,2,4,52,633
16.1,0.0,493.0,90.0,2,4,52,634
15.9,0.0,489.0,90.0,2,4,52,635
16.0,0.0,490.0,90.0,2,5,53,636
15.8,0.0,487.0,90.0,2,5,53,637
15.8,0.0,489.0,90.0,2,5,53,638
15.8,0.0,489.0,90.0,2,5,53,639
15.7,0.0,490.0,90.0,2,5,53,640
15.6,0.0,492.0,90.0,2,5,53,641
15.3,0.0,492.0,90.0,2,5,53,642
15.3,0.0,496.0,90.0,2,5,53,643
15.2,0.0,496.0,90.0,2,5,53,644
15.2,0.0,493.0,90.0,2,5,53,645
15.1,0.0,493.0,90.0,2,5,53,646
15.0,0.0,495.0,90.0,2,5,53,647
15.2,0.0,495.0,90.0,2,6,54,648
15.1,0.0,496.0,90.0,2,6,54,649
15.1,0.0,499.0,90.0,2,6,54,650
15.1,0.0,500.0,90.0,2,6,54,651
15.0,53.06999826,501.0,90.0,2,6,54,652
15.2,1.7399999999999999e-06,505.0,90.0,2,6,54,653
15.5,54.3749984775,506.000001,90.0,2,6,54,654
15.6,38.932502175,510.999999,90.0,2,6,54,655
17.2,38.714999999999996,528.999999,90.0,2,6,54,656
19.5,51.765,542.0,90.0,2,6,54,657
19.1,55.6799993475,544.0,90.0,2,6,54,658
18.6,44.587501522500006,550.999999,90.0,2,6,54,659
19.0,43.5000002175,563.999999,90.0,2,7,55,660
19.0,48.2849997825,566.0,90.0,2,7,55,661
18.7,58.0724993475,562.0,90.0,2,7,55,662
18.8,39.8024997825,558.000001,90.0,2,7,55,663
18.3,36.757500435,564.999999,90.0,2,7,55,664
18.3,39.3674997825,564.0,90.0,2,7,55,665
18.3,38.4975,561.0,90.0,2,7,55,666
18.2,41.76,559.0,90.0,2,7,55,667
18.2,41.1075,561.0,90.0,2,7,55,668
18.1,41.1075,562.0,90.0,2,7,55,669
18.0,36.1050002175,567.0,90.0,2,7,55,670
17.9,40.4549997825,566.0,90.0,2,7,55,671
17.8,35.6700010875,557.000001,90.0,2,8,56,672
17.4,47.1974984775,561.999999,90.0,2,8,56,673
17.4,52.199999565,569.999999,90.0,2,8,56,674
17.1,37.845,576.0,90.0,2,8,56,675
16.8,44.5875,576.0,90.0,2,8,56,676
17.3,45.24,574.0,90.0,2,8,56,677
17.8,45.0225,572.0,90.0,2,8,56,678
18.4,45.0225,569.0,90.0,2,8,56,679
18.0,45.0225,572.0,90.0,2,8,56,680
18.7,45.24,566.0,90.0,2,8,56,681
18.9,45.0225,564.0,90.0,2,8,56,682
19.1,45.0225,558.0,90.0,2,8,56,683
18.6,44.805,556.0,90.0,2,9,57,684
18.9,45.0225,557.0,90.0,2,9,57,685
19.2,45.0225,556.0,90.0,2,9,57,686
19.1,45.0225,551.000001,90.0,2,9,57,687
19.2,45.0225,552.0,90.0,2,9,57,688
18.7,45.0225,547.0,90.0,2,9,57,689
18.9,45.24,546.999999,90.0,2,9,57,690
19.1,45.0225,540.000001,90.0,2,9,57,691
18.9,45.0225,537.0,90.0,2,9,57,692
19.0,45.0225,532.0,90.0,2,9,57,693
19.0,45.239999565,531.0,90.0,2,9,57,694
18.8,37.627501087499994,535.999999,90.0,2,9,57,695
18.9,30.6675006525,540.0,90.0,2,10,58,696
18.8,23.2725002175,554.0,90.0,2,10,58,697
18.6,16.0949997825,550.0,90.0,2,10,58,698
18.4,8.04749913,545.0,90.0,2,10,58,699
18.1,1.0875000000000002e-06,545.0,90.0,2,10,58,700
17.7,0.0,536.000001,90.0,2,10,58,701
17.5,0.0,536.0,90.0,2,10,58,702
17.3,0.0,529.0,90.0,2,10,58,703
16.9,0.0,529.0,90.0,2,10,58,704
16.7,0.0,528.0,90.0,2,10,58,705
16.5,0.0,521.0,90.0,2,10,58,706
16.4,0.0,523.0,90.0,2,10,58,707
16.2,0.0,525.0,90.0,2,11,59,708
16.1,0.0,522.0,90.0,2,11,59,709
16.0,0.0,515.0,90.0,2,11,59,710
15.9,0.0,515.0,90.0,2,11,59,711
15.9,0.0,513.0,90.0,2,11,59,712
15.7,0.0,510.0,90.0,2,11,59,713
15.6,0.0,508.0,90.0,2,11,59,714
15.6,0.0,511.0,90.0,2,11,59,715
15.5,0.0,508.0,90.0,2,11,59,716
15.4,0.0,510.999999,90.0,2,11,59,717
15.3,0.0,506.000001,90.0,2,11,59,718
15.2,0.0,503.0,90.0,2,11,59,719
15.1,0.0,506.0,90.0,2,12,60,720
15.1,0.0,503.0,90.0,2,12,60,721
15.0,0.0,501.0,90.0,2,12,60,722
14.9,0.0,498.0,90.0,2,12,60,723
14.9,0.0,498.0,90.0,2,12,60,724
14.7,0.0,504.0,90.0,2,12,60,725
14.7,0.0,502.0,90.0,2,12,60,726
14.7,0.0,498.000001,90.0,2,12,60,727
14.5,0.0,500.0,90.0,2,12,60,728
14.6,0.0,500.0,90.0,2,12,60,729
14.5,0.0,496.0,90.0,2,12,60,730
14.5,0.0,498.0,90.0,2,12,60,731
14.4,0.0,498.0,90.0,2,13,61,732
14.3,0.0,495.0,90.0,2,13,61,733
14.3,0.0,496.0,90.0,2,13,61,734
14.3,0.0,495.0,90.0,2,13,61,735
14.2,0.0,496.0,90.0,2,13,61,736
14.1,0.0,497.0,90.0,2,13,61,737
14.1,0.0,494.0,90.0,2,13,61,738
14.1,0.0,492.0,90.0,2,13,61,739
14.1,0.0,492.0,90.0,2,13,61,740
14.0,0.0,490.0,90.0,2,13,61,741
14.0,0.0,488.0,90.0,2,13,61,742
13.8,0.0,487.0,90.0,2,13,61,743
14.0,0.0,492.0,90.0,2,14,62,744
13.8,0.0,492.0,90.0,2,14,62,745
13.8,0.0,492.0,90.0,2,14,62,746
13.9,0.0,489.0,90.0,2,14,62,747
13.8,0.0,489.0,90.0,2,14,62,748
13.7,0.0,488.0,90.0,2,14,62,749
13.7,0.0,482.000001,90.0,2,14,62,750
13.7,0.0,482.0,90.0,2,14,62,751
13.6,0.0,483.0,90.0,2,14,62,752
13.6,0.0,489.0,90.0,2,14,62,753
13.5,0.0,487.0,90.0,2,14,62,754
13.6,0.0,487.0,90.0,2,14,62,755
13.6,0.0,483.0,90.0,2,15,63,756
13.6,0.0,484.0,90.0,2,15,63,757
13.5,0.0,484.0,90.0,2,15,63,758
13.5,0.0,482.0,90.0,2,15,63,759
13.4,0.0,484.0,90.0,2,15,63,760
13.4,0.0,482.0,90.0,2,15,63,761
13.4,0.0,482.0,90.0,2,15,63,762
13.4,0.0,484.0,90.0,2,15,63,763
13.5,0.0,484.0,90.0,2,15,63,764
13.3,0.0,483.0,90.0,2,15,63,765
13.4,0.0,482.0,90.0,2,15,63,766
13.5,0.0,479.0,90.0,2,15,63,767
13.3,0.0,481.0,90.0,2,16,64,768
13.2,0.0,476.0,90.0,2,16,64,769
13.3,0.0,477.0,90.0,2,16,64,770
13.3,0.0,477.0,90.0,2,16,64,771
13.2,0.0,479.0,90.0,2,16,64,772
13.2,0.0,478.0,90.0,2,16,64,773
13.2,0.0,481.0,90.0,2,16,64,774
13.2,0.0,479.0,90.0,2,16,64,775
13.1,0.0,481.0,90.0,2,16,64,776
13.2,0.0,476.000001,90.0,2,16,64,777
13.2,0.0,478.0,90.0,2,16,64,778
13.2,0.0,476.0,90.0,2,16,64,779
13.2,0.0,473.000001,90.0,2,17,65,780
13.2,0.0,478.999999,90.0,2,17,65,781
13.2,0.0,475.0,90.0,2,17,65,782
13.3,0.0,477.0,90.0,2,17,65,783
13.4,0.0,481.0,90.0,2,17,65,784
13.3,0.0,479.0,90.0,2,17,65,785
13.2,0.0,478.0,90.0,2,17,65,786
13.3,0.0,475.0,90.0,2,17,65,787
13.2,0.0,474.0,90.0,2,17,65,788
13.2,0.0,476.0,90.0,2,17,65,789
13.3,0.0,476.0,90.0,2,17,65,790
13.4,0.0,478.0,90.0,2,17,65,791
13.2,0.0,478.0,90.0,2,18,66,792
13.2,0.0,479.0,90.0,2,18,66,793
13.3,0.0,481.0,90.0,2,18,66,794
13.2,0.0,478.0,90.0,2,18,66,795
13.2,0.0,479.0,90.0,2,18,66,796
13.2,0.0,478.0,90.0,2,18,66,797
13.2,0.0,475.0,90.0,2,18,66,798
13.1,0.0,477.0,90.0,2,18,66,799
13.2,0.0,478.0,90.0,2,18,66,800
13.2,0.0,479.0,90.0,2,18,66,801
13.2,0.0,479.0,90.0,2,18,66,802
13.2,0.0,479.0,90.0,2,18,66,803
13.0,0.0,481.0,90.0,2,19,67,804
13.2,0.0,479.0,90.0,2,19,67,805
13.3,0.0,477.0,90.0,2,19,67,806
13.3,0.0,476.0,90.0,2,19,67,807
13.2,0.0,478.0,90.0,2,19,67,808
13.2,14.35499913,494.999999,90.0,2,19,67,809
13.4,22.62,515.0,90.0,2,19,67,810
13.4,30.6675006525,535.000002,90.0,2,19,67,811
13.6,38.9324989125,557.999997,90.0,2,19,67,812
13.8,46.54499913,562.0,90.0,2,19,67,813
14.2,54.3749997825,556.0,90.0,2,19,67,814
14.6,61.552499565,556.0,90.0,2,19,67,815
14.8,49.372498477499995,548.0,90.0,2,20,68,816
15.0,35.2350019575,545.0,90.0,2,20,68,817
15.2,35.235,551.0,90.0,2,20,68,818
15.4,35.235,556.0,90.0,2,20,68,819
15.4,35.235,565.000001,90.0,2,20,68,820
15.3,35.235,579.999998,90.0,2,20,68,821
15.2,35.235,595.999998,90.0,2,20,68,822
15.4,35.4525,615.999999,90.0,2,20,68,823
15.4,35.235,629.0,90.0,2,20,68,824
15.3,35.235,640.000002,90.0,2,20,68,825
15.5,35.4525,657.999998,90.0,2,20,68,826
15.3,35.235,672.999999,90.0,2,20,68,827
15.4,35.235,691.0,90.0,2,21,69,828
15.5,35.235,714.000001,90.0,2,21,69,829
15.5,35.235,731.999998,90.0,2,21,69,830
15.5,35.4525,738.999999,90.0,2,21,69,831
15.4,35.235,743.0,90.0,2,21,69,832
15.4,35.4525,739.0,90.0,2,21,69,833
15.6,35.235,734.999999,90.0,2,21,69,834
15.6,35.235,727.000001,90.0,2,21,69,835
15.5,35.235,722.0,90.0,2,21,69,836
15.6,35.235,718.0,90.0,2,21,69,837
15.6,35.235,713.0,90.0,2,21,69,838
15.4,35.235,715.0,90.0,2,21,69,839
15.6,35.235,719.999999,90.0,2,22,70,840
15.6,35.235,726.0,90.0,2,22,70,841
15.5,35.235,734.0,90.0,2,22,70,842
15.3,35.0175,730.999999,90.0,2,22,70,843
15.3,35.235,717.000002,90.0,2,22,70,844
15.0,34.8,711.0,90.0,2,22,70,845
15.1,34.8,716.0,90.0,2,22,70,846
15.4,34.8,729.999999,90.0,2,22,70,847
15.7,34.5825,722.000001,90.0,2,22,70,848
15.5,34.1475,716.000001,90.0,2,22,70,849
15.4,33.93,725.0,90.0,2,22,70,850
15.4,33.93,725.0,90.0,2,22,70,851
15.6,33.93,719.999999,90.0,2,23,71,852
15.8,33.495,714.000001,90.0,2,23,71,853
16.0,33.495,717.0,90.0,2,23,71,854
15.8,33.93,728.0,90.0,2,23,71,855
16.3,33.93,723.999999,90.0,2,23,71,856
16.2,34.5825,714.000001,90.0,2,23,71,857
16.3,34.8,725.999999,90.0,2,23,71,858
16.5,35.235,724.0,90.0,2,23,71,859
16.6,35.67,718.0,90.0,2,23,71,860
16.8,36.105,717.000001,90.0,2,23,71,861
17.5,36.54,726.999999,90.0,2,23,71,862
17.5,37.1925,716.000001,90.0,2,23,71,863
17.8,37.6275,716.0,90.0,3,0,72,864
18.2,38.0625,724.0,90.0,3,0,72,865
18.1,38.714999999999996,720.000001,90.0,3,0,72,866
18.4,39.3675,710.000001,90.0,3,0,72,867
18.4,41.1075,724.999999,90.0,3,0,72,868
18.4,45.4575,719.0,90.0,3,0,72,869
18.8,43.717500217499996,719.0,90.0,3,0,72,870
18.7,44.8049997825,720.0,90.0,3,0,72,871
18.8,44.152499999999996,722.0,90.0,3,0,72,872
19.0,44.152499999999996,714.0,90.0,3,0,72,873
19.2,44.805,710.0,90.0,3,0,72,874
18.8,44.152499999999996,714.999999,90.0,3,0,72,875
19.2,44.152499999999996,721.999999,90.0,3,1,73,876
19.4,47.8499997825,718.0,90.0,3,1,73,877
19.1,42.1950002175,707.0,90.0,3,1,73,878
19.1,47.632499565,709.000001,90.0,3,1,73,879
19.4,43.717500435,713.999999,90.0,3,1,73,880
19.5,13.4850019575,713.0,90.0,3,1,73,881
19.0,12.397499999999999,718.0,90.0,3,1,73,882
19.1,17.182499565,716.0,90.0,3,1,73,883
19.3,11.7450006525,711.000001,90.0,3,1,73,884
19.3,17.1824993475,711.0,90.0,3,1,73,885
19.5,19.7925,715.0,90.0,3,1,73,886
19.8,16.0950002175,719.0,90.0,3,1,73,887
19.5,25.664999565000002,720.0,90.0,3,2,74,888
20.1,21.3150006525,719.0,90.0,3,2,74,889
20.3,23.7074997825,715.0,90.0,3,2,74,890
20.6,25.665,717.0,90.0,3,2,74,891
20.9,27.1875002175,714.0,90.0,3,2,74,892
21.1,30.667499565,710.000001,90.0,3,2,74,893
21.4,23.9250006525,713.0,90.0,3,2,74,894
21.0,21.315,705.0,90.0,3,2,74,895
21.0,22.185,716.0,90.0,3,2,74,896
21.1,19.792499565,721.999999,90.0,3,2,74,897
20.5,14.790000652500002,716.000001,90.0,3,2,74,898
20.3,18.2699997825,711.0,90.0,3,2,74,899
20.8,21.9675,714.0,90.0,3,3,75,900
21.1,25.4475002175,708.0,90.0,3,3,75,901
20.9,28.274999565,711.999999,90.0,3,3,75,902
21.7,17.6175010875,711.0,90.0,3,3,75,903
21.1,23.7074997825,710.0,90.0,3,3,75,904
21.5,24.577500434999997,715.0,90.0,3,3,75,905
22.0,37.627499130000004,715.0,90.0,3,3,75,906
21.7,29.145001087499995,711.000001,90.0,3,3,75,907
22.1,14.79000087,715.0,90.0,3,3,75,908
22.5,17.6175,706.0,90.0,3,3,75,909
21.9,30.88499913,699.0,90.0,3,3,75,910
22.0,19.1400015225,704.999999,90.0,3,3,75,911
22.1,35.0174984775,700.000001,90.0,3,4,76,912
21.7,25.230000434999997,698.0,90.0,3,4,76,913
22.0,14.355000652500001,710.0,90.0,3,4,76,914
21.5,36.5400006525,710.0,90.0,3,4,76,915
21.5,42.41249913,712.0,90.0,3,4,76,916
21.9,31.755000652499998,707.0,90.0,3,4,76,917
21.6,40.2375,706.0,90.0,3,4,76,918
21.9,28.274999347500003,710.0,90.0,3,4,76,919
22.2,19.3575010875,704.000001,90.0,3,4,76,920
21.5,35.66999826,704.0,90.0,3,4,76,921
21.7,20.880000435,704.0,90.0,3,4,76,922
21.9,35.4525,707.0,90.0,3,4,76,923
21.4,33.93,707.0,90.0,3,5,77,924
22.3,33.0600002175,703.000001,90.0,3,5,77,925
21.5,26.752500434999998,706.0,90.0,3,5,77,926
22.1,14.79,699.0,90.0,3,5,77,927
21.5,25.6650006525,693.0,90.0,3,5,77,928
21.7,36.104998695,694.0,90.0,3,5,77,929
21.9,37.6274997825,699.999999,90.0,3,5,77,930
21.5,27.622500435,701.0,90.0,3,5,77,931
21.4,32.189999565,706.0,90.0,3,5,77,932
21.5,19.14000087,703.000001,90.0,3,5,77,933
21.2,28.0574989125,710.999999,90.0,3,5,77,934
21.2,22.837500435,714.0,90.0,3,5,77,935
21.2,25.665,710.0,90.0,3,6,78,936
20.7,54.810000435,705.000001,90.0,3,6,78,937
20.8,61.76999913,714.999999,90.0,3,6,78,938
20.9,54.8100006525,711.0,90.0,3,6,78,939
21.0,54.375,706.0,90.0,3,6,78,940
20.4,52.4175,700.0,90.0,3,6,78,941
20.6,50.46,699.000001,90.0,3,6,78,942
20.9,51.1125,704.999999,90.0,3,6,78,943
20.5,50.025,700.0,90.0,3,6,78,944
19.9,51.1125,699.0,90.0,3,6,78,945
19.9,51.33,694.0,90.0,3,6,78,946
20.0,50.0250002175,692.0,90.0,3,6,78,947
20.0,47.850000217499996,690.0,90.0,3,7,79,948
20.0,46.7625,689.0,90.0,3,7,79,949
19.4,45.8925,693.0,90.0,3,7,79,950
19.4,44.587499782500004,695.0,90.0,3,7,79,951
19.3,43.5000002175,691.000001,90.0,3,7,79,952
19.1,40.8900002175,693.0,90.0,3,7,79,953
19.0,39.15,691.0,90.0,3,7,79,954
18.7,38.714999999999996,689.0,90.0,3,7,79,955
18.4,37.8450002175,688.0,90.0,3,7,79,956
18.6,37.41,689.0,90.0,3,7,79,957
18.5,37.6275,691.0,90.0,3,7,79,958
18.2,36.54,689.0,90.0,3,7,79,959
18.2,36.105,691.0,90.0,3,8,80,960
18.2,35.2350002175,689.0,90.0,3,8,80,961
17.9,34.8,691.0,90.0,3,8,80,962
17.8,34.5825,691.0,90.0,3,8,80,963
17.8,35.235,694.0,90.0,3,8,80,964
18.3,35.67,695.0,90.0,3,8,80,965
18.9,35.4525,702.999999,90.0,3,8,80,966
18.4,35.4525,717.999999,90.0,3,8,80,967
19.1,35.67,727.0,90.0,3,8,80,968
19.2,35.67,736.999999,90.0,3,8,80,969
19.3,35.4525,725.000002,90.0,3,8,80,970
19.2,35.67,721.0,90.0,3,8,80,971
18.9,35.4525,718.0,90.0,3,9,81,972
19.2,35.4525,712.0,90.0,3,9,81,973
19.3,35.4525,716.999999,90.0,3,9,81,974
19.4,35.4525,727.999999,90.0,3,9,81,975
19.3,35.4525,738.0,90.0,3,9,81,976
19.4,35.67,725.0,90.0,3,9,81,977
19.2,35.4525,711.0,90.0,3,9,81,978
19.3,35.4525,708.0,90.0,3,9,81,979
19.2,35.235,705.0,90.0,3,9,81,980
19.1,35.4525,714.0,90.0,3,9,81,981
19.1,35.6699997825,726.0,90.0,3,9,81,982
18.9,31.755000435,729.999999,90.0,3,9,81,983
19.0,26.3175006525,735.999999,90.0,3,10,82,984
18.9,20.6625002175,723.0,90.0,3,10,82,985
18.7,14.7899997825,714.0,90.0,3,10,82,986
18.7,8.917499130000001,706.000002,90.0,3,10,82,987
18.2,1.0875000000000002e-06,720.999998,90.0,3,10,82,988
18.0,0.0,716.0,90.0,3,10,82,989
17.7,0.0,717.0,90.0,3,10,82,990
17.4,0.0,705.0,90.0,3,10,82,991
17.4,0.0,700.000001,90.0,3,10,82,992
17.2,0.0,690.000001,90.0,3,10,82,993
16.9,0.0,683.0,90.0,3,10,82,994
16.8,0.0,677.0,90.0,3,10,82,995
16.7,0.0,666.999999,90.0,3,11,83,996
16.5,0.0,661.000001,90.0,3,11,83,997
16.4,0.0,652.000001,90.0,3,11,83,998
16.3,0.0,648.0,90.0,3,11,83,999
16.2,0.0,637.0,90.0,3,11,83,1000
16.1,0.0,635.0,90.0,3,11,83,1001
16.0,0.0,626.000001,90.0,3,11,83,1002
16.0,0.0,624.0,90.0,3,11,83,1003
15.9,0.0,617.0,90.0,3,11,83,1004
15.8,0.0,605.999999,90.0,3,11,83,1005
15.8,0.0,601.000001,90.0,3,11,83,1006
15.7,0.0,598.0,90.0,3,11,83,1007
15.6,0.0,592.0,90.0,3,12,84,1008
15.7,0.0,589.0,90.0,3,12,84,1009
15.6,0.0,587.0,90.0,3,12,84,1010
15.5,0.0,582.000001,90.0,3,12,84,1011
15.5,0.0,576.0,90.0,3,12,84,1012
15.4,0.0,573.0,90.0,3,12,84,1013
15.3,0.0,568.999999,90.0,3,12,84,1014
15.0,0.0,564.000001,90.0,3,12,84,1015
15.3,0.0,562.0,90.0,3,12,84,1016
15.3,0.0,562.0,90.0,3,12,84,1017
15.2,0.0,559.0,90.0,3,12,84,1018
15.2,0.0,556.0,90.0,3,12,84,1019
15.0,0.0,551.000001,90.0,3,13,85,1020
15.1,0.0,551.0,90.0,3,13,85,1021
15.3,0.0,545.0,90.0,3,13,85,1022
15.0,0.0,539.0,90.0,3,13,85,1023
14.9,0.0,538.0,90.0,3,13,85,1024
15.0,0.0,536.0,90.0,3,13,85,1025
15.0,0.0,537.0,90.0,3,13,85,1026
15.0,0.0,536.0,90.0,3,13,85,1027
14.9,0.0,532.000001,90.0,3,13,85,1028
14.8,0.0,529.0,90.0,3,13,85,1029
14.8,0.0,527.0,90.0,3,13,85,1030
14.9,0.0,525.0,90.0,3,13,85,1031
14.9,0.0,522.0,90.0,3,14,86,1032
14.8,0.0,519.0,90.0,3,14,86,1033
14.8,0.0,517.0,90.0,3,14,86,1034
14.7,0.0,514.0,90.0,3,14,86,1035
14.8,0.0,514.0,90.0,3,14,86,1036
14.8,0.0,515.0,90.0,3,14,86,1037
14.7,0.0,511.0,90.0,3,14,86,1038
14.6,0.0,506.0,90.0,3,14,86,1039
14.6,0.0,505.0,90.0,3,14,86,1040
14.6,0.0,506.0,90.0,3,14,86,1041
14.6,0.0,505.0,90.0,3,14,86,1042
14.7,0.0,501.0,90.0,3,14,86,1043
14.6,0.0,498.0,90.0,3,15,87,1044
14.5,0.0,497.0,90.0,3,15,87,1045
14.6,0.0,498.0,90.0,3,15,87,1046
14.4,0.0,496.0,90.0,3,15,87,1047
14.5,0.0,496.0,90.0,3,15,87,1048
14.5,0.0,495.0,90.0,3,15,87,1049
14.6,0.0,489.999999,90.0,3,15,87,1050
14.4,0.0,484.000001,90.0,3,15,87,1051
14.4,0.0,484.0,90.0,3,15,87,1052
14.3,0.0,484.0,90.0,3,15,87,1053
14.2,0.0,483.0,90.0,3,15,87,1054
14.3,0.0,482.0,90.0,3,15,87,1055
14.1,0.0,484.0,90.0,3,16,88,1056
14.3,0.0,485.0,90.0,3,16,88,1057
14.3,0.0,483.0,90.0,3,16,88,1058
14.3,0.0,479.0,90.0,3,16,88,1059
14.3,0.0,479.0,90.0,3,16,88,1060
14.3,0.0,478.0,90.0,3,16,88,1061
14.3,0.0,476.0,90.0,3,16,88,1062
14.2,0.0,475.0,90.0,3,16,88,1063
14.3,0.0,476.0,90.0,3,16,88,1064
14.2,0.0,476.0,90.0,3,16,88,1065
14.2,0.0,473.0,90.0,3,16,88,1066
14.2,0.0,476.0,90.0,3,16,88,1067
14.3,0.0,473.0,90.0,3,17,89,1068
14.2,0.0,471.0,90.0,3,17,89,1069
14.2,0.0,469.0,90.0,3,17,89,1070
14.2,0.0,468.0,90.0,3,17,89,1071
14.1,0.0,467.0,90.0,3,17,89,1072
14.2,0.0,468.0,90.0,3,17,89,1073
14.1,0.0,468.0,90.0,3,17,89,1074
14.1,0.0,466.0,90.0,3,17,89,1075
14.1,0.0,467.0,90.0,3,17,89,1076
14.1,0.0,464.0,90.0,3,17,89,1077
14.1,0.0,461.0,90.0,3,17,89,1078
14.1,0.0,460.0,90.0,3,17,89,1079
14.0,0.0,460.0,90.0,3,18,90,1080
14.1,0.0,456.0,90.0,3,18,90,1081
14.1,0.0,455.0,90.0,3,18,90,1082
14.1,0.0,459.999999,90.0,3,18,90,1083
14.0,0.0,459.0,90.0,3,18,90,1084
14.0,0.0,457.0,90.0,3,18,90,1085
14.0,0.0,456.0,90.0,3,18,90,1086
13.9,0.0,456.0,90.0,3,18,90,1087
14.0,0.0,453.0,90.0,3,18,90,1088
14.0,0.0,453.0,90.0,3,18,90,1089
14.0,0.0,451.0,90.0,3,18,90,1090
13.9,0.0,449.0,90.0,3,18,90,1091
13.9,0.0,447.0,90.0,3,19,91,1092
13.8,0.0,449.0,90.0,3,19,91,1093
13.9,0.0,450.0,90.0,3,19,91,1094
13.9,8.699999999999999e-07,451.000001,90.0,3,19,91,1095
14.1,9.569998695,460.999999,90.0,3,19,91,1096
14.3,18.7049993475,485.999998,90.0,3,19,91,1097
14.3,27.6225,492.0,90.0,3,19,91,1098
14.6,36.105000435,514.0,90.0,3,19,91,1099
14.9,44.1524989125,518.999999,90.0,3,19,91,1100
15.3,52.19999913,527.999999,90.0,3,19,91,1101
15.6,52.2,515.0,90.0,3,19,91,1102
15.8,52.2,515.0,90.0,3,19,91,1103
16.1,52.19999826,526.0,90.0,3,20,92,1104
16.3,34.5825023925,522.000001,90.0,3,20,92,1105
16.8,34.8,521.0,90.0,3,20,92,1106
16.7,34.8,547.0,90.0,3,20,92,1107
16.6,34.8,544.999999,90.0,3,20,92,1108
16.6,34.5825,534.000001,90.0,3,20,92,1109
16.9,34.5825,531.0,90.0,3,20,92,1110
16.6,34.8,534.0,90.0,3,20,92,1111
16.7,34.8,544.0,90.0,3,20,92,1112
16.9,34.5825,543.999999,90.0,3,20,92,1113
16.9,34.5825,537.000001,90.0,3,20,92,1114
16.9,34.5825,540.0,90.0,3,20,92,1115
16.8,34.5825,536.0,90.0,3,21,93,1116
